Date,IBM,APPL,AMZN,Close
2018/6/12,146.869995,192.279999,1698.75,278.920013
2018/6/13,146.350006,190.699997,1704.859985,278.029999
2018/6/14,145.199997,190.800003,1723.859985,278.730011
2018/6/15,145.389999,188.839996,1715.969971,277.130005
2018/6/18,144.479996,188.740005,1723.790039,276.559998
2018/6/19,143.899994,185.690002,1734.780029,275.5
2018/6/20,142.630005,186.5,1750.079956,275.970001
2018/6/21,141.25,185.460007,1730.219971,274.23999
2018/6/22,141.279999,184.919998,1715.670044,274.73999
2018/6/25,138.789993,182.169998,1663.150024,271
2018/6/26,139.080002,184.429993,1691.089966,271.600006
2018/6/27,137.479996,184.160004,1660.51001,269.350006
2018/6/28,140.039993,185.5,1701.449951,270.890015
2018/6/29,139.699997,185.110001,1699.800049,271.279999
2018/7/2,139.860001,187.179993,1713.780029,271.859985
2018/7/3,139.570007,183.919998,1693.959961,270.899994
2018/7/5,141.429993,185.399994,1699.72998,273.109985
2018/7/6,142.479996,187.970001,1710.630005,275.420013
2018/7/9,144.389999,190.580002,1739.02002,277.899994
2018/7/10,144.710007,190.350006,1743.069946,278.899994
2018/7/11,144.940002,187.880005,1755,276.859985
2018/7/12,146.449997,191.029999,1796.619995,279.369995
2018/7/13,145.899994,191.330002,1813.030029,279.589996
2018/7/16,145.460007,190.910004,1822.48999,279.339996
2018/7/17,143.490005,191.449997,1843.930054,280.470001
2018/7/18,144.520004,190.399994,1842.920044,281.059998
2018/7/19,149.240005,191.880005,1812.969971,280
2018/7/20,146.350006,191.440002,1813.699951,279.679993
2018/7/23,145.699997,191.610001,1802,280.200012
2018/7/24,146.380005,193,1829.23999,281.609985
2018/7/25,146.619995,194.820007,1863.609985,284.01001
2018/7/26,146.710007,194.210007,1808,283.339996
2018/7/27,145.149994,190.979996,1817.27002,281.420013
2018/7/30,145.490005,189.910004,1779.219971,279.950012
2018/7/31,144.929993,190.289993,1777.439941,281.329987
2018/8/1,143.5,201.5,1797.170044,280.859985
2018/8/2,142.960007,207.389999,1834.329956,282.390015
2018/8/3,147.699997,207.990005,1823.290039,283.600006
2018/8/6,146.029999,209.070007,1847.75,284.640015
2018/8/7,147.009995,207.110001,1862.47998,285.579987
2018/8/8,146.889999,207.25,1886.52002,285.459991
2018/8/9,144.770004,208.880005,1898.52002,285.070007
2018/8/10,144.479996,207.529999,1886.300049,283.160004
2018/8/13,142.710007,208.869995,1896.199951,282.100006
2018/8/14,143.360001,209.75,1919.650024,283.899994
2018/8/15,143.910004,210.240005,1882.619995,281.779999
2018/8/16,145.339996,213.320007,1886.52002,284.059998
2018/8/17,146.059998,217.580002,1882.219971,285.059998
2018/8/20,146.509995,215.460007,1876.709961,285.670013
2018/8/21,145.970001,215.039993,1883.420044,286.339996
2018/8/22,145.240005,215.050003,1904.900024,286.170013
2018/8/23,145.369995,215.490005,1902.900024,285.790009
2018/8/24,146.039993,216.160004,1905.390015,287.51001
2018/8/27,146.690002,217.940002,1927.680054,289.779999
2018/8/28,146.589996,219.699997,1932.819946,289.920013
2018/8/29,147.539993,222.979996,1998.099976,291.480011
2018/8/30,145.929993,225.029999,2002.380005,290.299988
2018/8/31,146.479996,227.630005,2012.709961,290.309998
2018/9/4,145.679993,228.360001,2039.51001,289.809998
2018/9/5,146.660004,226.869995,1994.819946,289.029999
2018/9/6,146.389999,223.100006,1958.310059,288.160004
2018/9/7,145.449997,221.300003,1952.069946,287.600006
2018/9/10,145.649994,218.330002,1939.01001,288.100006
2018/9/11,146.490005,223.850006,1987.150024,289.049988
2018/9/12,146.570007,221.070007,1990,289.119995
2018/9/13,148.949997,226.410004,1989.869995,290.829987
2018/9/14,148.330002,223.839996,1970.189941,290.880005
2018/9/17,147.940002,217.880005,1908.030029,289.339996
2018/9/18,148.559998,218.240005,1941.050049,290.910004
2018/9/19,149.059998,218.369995,1926.420044,291.220001
2018/9/20,151.149994,220.029999,1944.300049,293.579987
2018/9/21,151.350006,217.660004,1915.01001,291.98999
2018/9/24,150.029999,220.789993,1934.359985,291.019989
2018/9/25,148.910004,222.190002,1974.550049,290.75
2018/9/26,151.610001,220.419998,1974.849976,289.880005
2018/9/27,151.5,224.949997,2012.97998,290.690002
2018/9/28,151.210007,225.740005,2003,290.720001
2018/10/1,153,227.259995,2004.359985,291.730011
2018/10/2,153.75,229.279999,1971.310059,291.559998
2018/10/3,153.220001,232.070007,1952.76001,291.720001
2018/10/4,151.309998,227.990005,1909.420044,289.440002
2018/10/5,149.029999,224.289993,1889.650024,287.820007
2018/10/8,148.389999,223.770004,1864.420044,287.820007
2018/10/9,147.240005,226.869995,1870.319946,287.399994
2018/10/10,142.690002,216.360001,1755.25,278.299988
2018/10/11,139.020004,214.449997,1719.359985,272.170013
2018/10/12,140.850006,222.110001,1788.609985,275.950012
2018/10/15,141.130005,217.360001,1760.949951,274.399994
2018/10/16,145.119995,222.149994,1819.959961,280.399994
2018/10/17,134.050003,221.190002,1831.72998,280.450012
2018/10/18,130.550003,216.020004,1770.719971,276.399994
2018/10/19,129.100006,219.309998,1764.030029,276.25
2018/10/22,130.020004,220.649994,1789.300049,275.01001
2018/10/23,131.210007,222.729996,1768.699951,273.609985
2018/10/24,127.209999,215.089996,1664.199951,265.320007
2018/10/25,126.449997,219.800003,1782.170044,270.079987
2018/10/26,124.790001,216.300003,1642.810059,265.329987
2018/10/29,119.639999,212.240005,1538.880005,263.859985
2018/10/30,115.400002,213.300003,1530.420044,267.769989
2018/10/31,115.43,218.860001,1598.01001,270.630005
2018/11/1,116.830002,222.220001,1665.530029,273.51001
2018/11/2,115.669998,207.479996,1665.530029,271.890015
2018/11/5,120.059998,201.589996,1627.800049,273.390015
2018/11/6,123.120003,203.770004,1642.810059,275.119995
2018/11/7,124.839996,209.949997,1755.48999,281.01001
2018/11/8,123.379997,208.490005,1754.910034,280.5
2018/11/9,123.540001,204.470001,1712.430054,277.76001
2018/11/12,120.900002,194.169998,1636.849976,272.570007
2018/11/13,120.839996,192.229996,1631.170044,272.059998
2018/11/14,120.199997,186.800003,1599.01001,270.200012
2018/11/15,121.440002,191.410004,1619.439941,273.019989
2018/11/16,121.57,193.529999,1593.410034,273.730011
2018/11/19,120.309998,185.860001,1512.290039,269.100006
2018/11/20,117.199997,176.979996,1495.459961,264.119995
2018/11/21,118.57,176.779999,1516.72998,265.019989
2018/11/23,117.190002,172.289993,1502.060059,263.25
2018/11/26,119.559998,174.619995,1581.329956,267.5
2018/11/27,120.029999,174.240005,1581.420044,268.399994
2018/11/28,123,180.940002,1677.75,274.579987
2018/11/29,121.480003,179.550003,1673.569946,273.980011
2018/11/30,124.269997,178.580002,1690.170044,275.649994
2018/12/3,125.309998,184.820007,1772.359985,279.299988
2018/12/4,121.599998,176.690002,1668.400024,270.25
2018/12/6,123.910004,174.720001,1699.189941,269.839996
2018/12/7,119.339996,168.490005,1629.130005,263.570007
2018/12/10,121.129997,169.600006,1641.030029,264.070007
2018/12/11,120.889999,168.630005,1643.23999,264.130005
2018/12/12,121.160004,169.100006,1663.540039,265.459991
2018/12/13,120.730003,170.949997,1658.380005,265.369995
2018/12/14,119.900002,165.479996,1591.910034,260.470001
2018/12/17,116.099998,163.940002,1520.910034,255.360001
2018/12/18,116.650002,166.070007,1551.47998,255.080002
2018/12/19,116.43,160.889999,1495.079956,251.259995
2018/12/20,113.019997,156.830002,1460.829956,247.169998
2018/12/21,110.940002,150.729996,1377.449951,240.699997
2018/12/24,107.57,146.830002,1343.959961,234.339996
2018/12/26,111.389999,157.169998,1470.900024,246.179993
2018/12/27,113.779999,156.149994,1461.640015,248.070007
2018/12/28,113.029999,156.229996,1478.02002,247.75
2018/12/31,113.669998,157.740005,1501.969971,249.919998
2019/1/2,115.209999,157.919998,1539.130005,250.179993
2019/1/3,112.910004,142.190002,1500.280029,244.210007
2019/1/4,117.32,148.259995,1575.390015,252.389999
2019/1/7,118.150002,147.929993,1629.51001,254.380005
2019/1/8,119.830002,150.75,1656.579956,256.769989
2019/1/9,120.690002,153.309998,1659.420044,257.970001
2019/1/10,121.790001,153.800003,1656.219971,258.880005
2019/1/11,121.459999,152.289993,1640.560059,258.980011
2019/1/14,120.389999,150,1617.209961,257.399994
2019/1/15,121.730003,153.070007,1674.560059,260.350006
2019/1/16,121.620003,154.940002,1683.780029,260.980011
2019/1/17,122.190002,155.860001,1693.219971,262.959991
2019/1/18,123.82,156.820007,1696.199951,266.459991
2019/1/22,122.519997,153.300003,1632.170044,262.859985
2019/1/23,132.889999,153.919998,1640.02002,263.410004
2019/1/24,132.529999,152.699997,1654.930054,263.549988
2019/1/25,133.970001,157.759995,1670.569946,265.779999
2019/1/28,134.270004,156.300003,1637.890015,263.76001
2019/1/29,134.330002,154.679993,1593.880005,263.410004
2019/1/30,134.380005,165.25,1670.430054,267.579987
2019/1/31,134.419998,166.440002,1718.72998,269.929993
2019/2/1,134.100006,166.520004,1626.22998,270.059998
2019/2/4,135.190002,171.25,1633.310059,271.959991
2019/2/5,135.550003,174.179993,1658.810059,273.100006
2019/2/6,136.320007,174.240005,1640.26001,272.73999
2019/2/7,133.190002,170.940002,1614.369995,270.140015
2019/2/8,133.710007,170.410004,1588.219971,270.470001
2019/2/11,133.990005,169.429993,1591,270.619995
2019/2/12,136.050003,170.889999,1638.01001,274.100006
2019/2/13,137.520004,170.179993,1640,274.98999
2019/2/14,136.479996,170.800003,1622.650024,274.380005
2019/2/15,138.029999,170.419998,1607.949951,277.369995
2019/2/19,138.699997,170.929993,1627.579956,277.850006
2019/2/20,138,172.029999,1622.099976,278.410004
2019/2/21,137.839996,171.059998,1619.439941,277.420013
2019/2/22,139.25,172.970001,1631.560059,279.140015
2019/2/25,139.460007,174.229996,1633,279.519989
2019/2/26,139.720001,174.330002,1636.400024,279.320007
2019/2/27,139.169998,174.869995,1641.089966,279.200012
2019/2/28,138.130005,173.149994,1639.829956,278.679993
2019/3/1,139.199997,174.970001,1671.72998,280.420013
2019/3/4,138.429993,175.850006,1696.170044,279.399994
2019/3/5,137.880005,175.529999,1692.430054,279.019989
2019/3/6,136.979996,174.520004,1668.949951,277.329987
2019/3/7,135.360001,172.5,1625.949951,275.01001
2019/3/8,135.089996,172.910004,1620.800049,274.459991
2019/3/11,137.710007,178.899994,1670.619995,278.440002
2019/3/12,138.279999,180.910004,1673.099976,279.48999
2019/3/13,138.559998,181.710007,1690.810059,281.339996
2019/3/14,138.789993,183.729996,1686.219971,281.160004
2019/3/15,139.429993,186.119995,1712.359985,281.309998
2019/3/18,140.210007,188.020004,1742.150024,282.329987
2019/3/19,140.490005,186.529999,1761.849976,282.399994
2019/3/20,139.600006,188.160004,1797.27002,281.549988
2019/3/21,141.440002,195.089996,1819.26001,284.730011
2019/3/22,139.449997,191.050003,1764.77002,279.25
2019/3/25,139.179993,188.740005,1774.26001,279.040009
2019/3/26,140.220001,186.789993,1783.76001,281.119995
2019/3/27,139.240005,188.470001,1765.699951,279.649994
2019/3/28,139.919998,188.720001,1773.420044,280.709991
2019/3/29,141.100006,189.949997,1780.75,282.480011
2019/4/1,143.300003,191.240005,1814.189941,285.829987
2019/4/2,143,194.020004,1813.97998,285.970001
2019/4/3,143.630005,195.350006,1820.699951,286.420013
2019/4/4,142.779999,195.690002,1818.859985,287.179993
2019/4/5,143.279999,197,1837.280029,288.570007
2019/4/8,143.389999,200.100006,1849.859985,288.790009
2019/4/9,142.110001,199.5,1835.839966,287.309998
2019/4/10,143.020004,200.619995,1847.329956,288.290009
2019/4/11,143.779999,198.949997,1844.069946,288.209991
2019/4/12,144.350006,198.869995,1843.060059,290.160004
2019/4/15,143.899994,199.229996,1844.869995,289.970001
2019/4/16,145.139999,199.25,1863.040039,290.160004
